Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Views,Likes,Stream,Comments,Description of 0,Description of 1,Description of 2,Description of 3,Description of 4,Description of 5,Description of 6,Description of 7,Description of 8,Description of 9,Title of 0,Title of 1,Title of 2,Title of 3,Title of 4,Title of 5,Title of 6,Title of 7,Title of 8,Title of 9,Composer of 0,Composer of 1,Composer of 2,Composer of 3,Composer of 4,Composer of 5,Composer of 6,Composer of 7,Composer of 8,Composer of 9,Artist of 0,Artist of 1,Artist of 2,Artist of 3,Artist of 4,Artist of 5,Artist of 6,Artist of 7,Artist of 8,Artist of 9,Channel of 0,Channel of 1,Channel of 2,Channel of 3,Channel of 4,Channel of 5,Channel of 6,Channel of 7,Channel of 8,Channel of 9,Album of 0,Album of 1,Album of 2,Album of 3,Album of 4,Album of 5,Album of 6,Album of 7,Album of 8,Album of 9,Track of 0,Track of 1,Track of 2,Track of 3,Track of 4,Track of 5,Track of 6,Track of 7,Track of 8,Track of 9,Key of 0,Key of 1,Key of 2,Key of 3,Key of 4,Key of 5,Key of 6,Key of 7,Key of 8,Key of 9,Key of 10
3.0,0.0261980729999999,-8.639,0.08913146137380057,0.679151439,0.0,0.0008252936719999,0.466,89.96,229878.0,85049278.0,807377.0,36195008.0,13716.0,4.716616314199396,6.028676021964613,6.368389423076923,6.934925373134328,6.811470408785843,7.260282021151586,7.360452586206897,7.45016429353779,8.105913978494625,7.7291414752116046,0.30332326283987915,0.5308114704087858,0.4140625,0.4256716417910448,0.3587553386211104,0.5152761457109283,0.5775862068965517,0.48466593647316536,0.4413978494623656,0.43893591293833134,0.0755287009063444,0.10067114093959731,0.11057692307692307,0.09791044776119404,0.09884075655887736,0.11633372502937721,0.10183189655172414,0.08707557502738225,0.06881720430107527,0.051390568319226115,0.02054380664652568,0.017083587553386213,0.02283653846153846,0.021492537313432834,0.018913971934106162,0.024676850763807285,0.02101293103448276,0.023548740416210297,0.026881720430107527,0.02781136638452237,0.0,0.004270896888346553,0.004807692307692308,0.003582089552238806,0.007321537522879805,0.0023501762632197414,0.0026939655172413795,0.002738225629791895,0.0032258064516129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.0,0.2225450159999999,-12.312,0.0722,0.1931005519999999,0.000183,0.001331,0.584,93.922,285858.0,59715070.6511732,712567.0,28369423.0,17000.0,5.434441087613292,6.779133618059791,6.893028846153844,7.074626865671642,7.185478950579621,7.293772032902466,7.151400862068966,6.560788608981381,6.867204301075269,6.504836759371221,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.008459214501510574,0.010372178157413058,0.0078125,0.011343283582089553,0.017693715680292862,0.017038777908343124,0.016163793103448277,0.01642935377875137,0.026881720430107527,0.03385731559854897,0.0,0.0,0.0,0.0,0.0,0.0,0.0026939655172413795,0.0,0.004838709677419355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.226981,-6.887,0.0499,0.036594368,2.14e-06,0.0002476731519999,0.314,97.974,212522.0,9440542.0,92084.0,55399812.0,5721.3,3.7915407854984893,4.75777913361806,4.963942307692308,5.160597014925372,4.8560097620500295,5.276145710928319,5.025862068965518,4.932639649507119,5.21989247311828,4.898428053204352,0.2803625377643505,0.1842586943258084,0.18329326923076922,0.34507462686567164,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013897280966767372,0.008541793776693106,0.008413461538461538,0.010149253731343283,0.010372178157413058,0.008225616921269096,0.0,0.007667031763417305,0.005913978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003050640634533252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004881025015253203,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.1,0.2
3.0,0.3371535359999999,-5.583,0.09419674074253083,0.153130375,0.0,0.034328125,0.39,128.849,290867.0,6394744.0,48150.0,26050329.0,5728.6,1.0549848942598188,1.500305064063453,1.5745192307692308,1.8400000000000003,1.7376449054301404,1.9929494712103408,2.0511853448275863,2.0843373493975905,2.5016129032258063,2.1837968561064085,0.32265861027190335,0.3624161073825503,0.4098557692307692,0.3456716417910448,0.19463087248322147,0.3883666274970623,0.39762931034482757,0.3587075575027382,0.16075268817204302,0.1795646916565901,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.012688821752265862,0.010372178157413058,0.015625,0.014925373134328358,0.01647345942647956,0.009400705052878966,0.013469827586206896,0.016976998904709748,0.017204301075268817,0.012696493349455865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.0,0.037595375,-20.999,0.942,0.133432831,0.0,0.138991832,0.5390495455687032,78.274,94996.0,6583.0,62.0,68751.0,0.0,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.2803625377643505,0.1842586943258084,0.18329326923076922,0.34507462686567164,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.03202416918429003,0.0652837095790116,0.0967548076923077,0.11940298507462686,0.12385600976205004,0.1509988249118684,0.17726293103448276,0.19879518072289157,0.23333333333333334,0.2593712212817412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.091733851,-21.157,0.938,0.0136519189999999,0.0,0.016174964238559943,0.4598341129804049,110.368,267537.8438342783,6583.0,110117.87508242612,68235.0,0.0,0.0,0.1610738255033557,0.171875,0.14626865671641792,0.13117754728492984,0.13337250293772032,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.2803625377643505,0.1842586943258084,0.18329326923076922,0.34507462686567164,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2.0,0.142236648,-18.233,0.934,0.003944312,0.0125642740436327,0.08609860861723481,0.629,93.402,93439.0,6583.0,62.0,67206.0,0.0,3.322658610271903,4.100061012812691,4.425480769230767,4.706268656716417,4.89261744966443,5.291421856639247,5.286099137931035,5.129244249726179,6.203763440860215,5.6819830713421995,0.2803625377643505,0.1842586943258084,0.18329326923076922,0.34507462686567164,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.1323262839879154,0.15436241610738255,0.13521634615384615,0.13373134328358208,0.11836485661989017,0.10752056404230317,0.11422413793103449,0.08050383351588171,0.07204301075268817,0.0501813784764208,0.008459214501510574,0.010372178157413058,0.0078125,0.011343283582089553,0.017693715680292862,0.017038777908343124,0.016163793103448277,0.01642935377875137,0.026881720430107527,0.03385731559854897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.267859896536852,-6.729,0.0701,4.251527999999999e-09,0.105,0.055595658485151155,0.5858561779747706,127.059,205600.0,10667590.0,138627.0,112308681.0,7753.0,5.465256797583081,6.697376449054299,7.185096153846153,7.034626865671642,6.98901769371568,7.160987074030552,7.041487068965516,6.8455640744797375,7.209139784946238,7.139661426844013,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.015105740181268883,0.017693715680292862,0.021634615384615384,0.016119402985074627,0.009151921903599756,0.01645123384253819,0.009698275862068966,0.012595837897042717,0.015591397849462365,0.009673518742442563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.085766121,-5.752,0.0303,0.288804781,0.0,0.0008147805039999,0.477380493103518,103.54125496150102,140179.0,13464796.0,149818.0,75175289.89548275,7352.0,8.467673716012085,10.359975594874921,10.900841346153845,10.820298507462686,11.18913971934106,11.312573443008226,11.189655172413795,10.76560788608981,10.975268817204302,10.685006045949214,0.5178247734138972,0.5851128737034778,0.6514423076923077,0.4865671641791045,0.5826723611958511,0.6692126909518213,0.8054956896551724,0.721248630887185,0.7870967741935484,0.6674727932285368,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.014501510574018127,0.020744356314826115,0.02283653846153846,0.019701492537313434,0.025625381330079317,0.02408930669800235,0.02693965517241379,0.0208105147864184,0.01935483870967742,0.016928657799274487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.2,0.1,0.1,0.0
6.0,0.601211584,-6.629,0.133,0.0035118079999999,0.626,0.007301384,0.198,120.04,257022.0,4783629.0,63082.0,34019784.0,1640.0,9.201208459214502,11.524710189139716,12.4375,12.038208955223878,12.659548505186086,12.891891891891891,12.627693965517244,12.129791894852136,12.495161290322578,11.922007255139055,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010982306284319707,0.01201923076923077,0.010149253731343283,0.010372178157413058,0.011163337250293772,0.010775862068965518,0.012048192771084338,0.016666666666666666,0.012696493349455865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,0.432081216,-7.988,0.147,0.3637659537615464,0.0,0.002460375,0.5162545318017888,90.307,155773.0,2544193.0,20755.0,22876281.0,611.0,9.493051359516619,12.709579011592432,13.153245192307692,13.104477611940295,13.583282489322755,14.045828437132784,13.979525862068964,13.136363636363633,13.240860215053761,12.694679564691656,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025377643504531724,0.013422818791946308,0.01622596153846154,0.010149253731343283,0.010982306284319707,0.012338425381903642,0.010237068965517241,0.0104052573932092,0.01021505376344086,0.006650544135429262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.0,0.093576664,-7.896,0.0551,0.274625,0.000154,0.0006184702079999,0.41793845837009214,128.193,133293.0,45954036.32990367,26298.0,22124003.0,832.0,8.329909365558912,10.076876143990235,10.598557692307692,10.639402985074627,10.911531421598536,10.985311398354876,10.451508620689655,10.411829134720701,10.224731182795697,10.264812575574362,0.36435045317220544,0.42525930445393534,0.46033653846153844,0.4865671641791045,0.40878584502745574,0.6692126909518213,0.6400862068965517,0.721248630887185,0.7870967741935484,0.6674727932285368,0.0755287009063444,0.10067114093959731,0.11057692307692307,0.09791044776119404,0.09884075655887736,0.11633372502937721,0.10183189655172414,0.08707557502738225,0.06881720430107527,0.051390568319226115,0.014501510574018127,0.020744356314826115,0.02283653846153846,0.019701492537313434,0.025625381330079317,0.02408930669800235,0.02693965517241379,0.0208105147864184,0.01935483870967742,0.016928657799274487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.3525546781187155,-8.636,0.0295,0.0004709109519999,5.68e-06,0.000217081801,0.41,146.488,450227.0,15271699.0,96566.0,103002999.0,5825.0,5.526283987915407,6.346552776082978,6.292067307692306,6.469253731343285,6.315436241610737,6.534077555816686,6.237068965517244,5.861445783132531,6.4537634408602145,6.353688029020556,0.9607250755287008,1.0231848688224527,1.0721153846153846,1.146865671641791,0.7980475899938988,1.1310223266745005,1.1390086206896552,0.9545454545454546,0.8650537634408603,0.8422007255139057,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4.0,0.1918379318734044,-9.725,0.0241,0.31665531907472905,0.00124,0.001481544,0.91,112.47386213126015,220693.0,15426688.0,93096.0,12720380.0,2696.0,4.6199395770392755,5.162294081757169,5.554086538461538,5.846567164179105,5.631482611348383,5.857814336075206,5.623922413793104,5.645673603504928,5.9,5.488512696493348,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.02175226586102719,0.05064063453325198,0.057692307692307696,0.07522388059701493,0.0726052471018914,0.0846063454759107,0.06950431034482758,0.09036144578313253,0.07311827956989247,0.07194679564691657,0.0072507552870090634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7.0,0.1981552869999999,-9.942,0.0427,0.0269999999999999,0.03579645088346229,0.000294079625,0.762,79.984,218360.0,295349308.0,2368144.0,222123838.92430252,61583.0,5.741389728096677,7.690054911531421,8.162860576923077,8.31402985074627,8.694325808419764,8.90599294947121,8.624461206896553,8.22289156626506,8.367204301075269,8.345223700120917,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.0755287009063444,0.09823062843197071,0.12980769230769232,0.13791044776119402,0.12873703477730322,0.13572267920094008,0.1411637931034483,0.14129244249726178,0.12258064516129032,0.11124546553808948,0.024773413897280966,0.03172666259914582,0.03245192307692308,0.029253731343283584,0.03050640634533252,0.022326674500587545,0.028017241379310345,0.019167579408543262,0.031720430107526884,0.024788391777509067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,0.143877824,-11.64,0.0462,0.032157432,0.00094,0.8121662370000001,0.652,108.15168051040416,289027.0,112651672.0,603892.0,256796771.0,14377.0,5.370392749244712,6.5161683953630245,6.662860576923076,6.794626865671641,7.020744356314827,7.54524089306698,7.210668103448277,7.043263964950713,7.458064516129032,6.8409915356711,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.1323262839879154,0.15436241610738255,0.13521634615384615,0.13373134328358208,0.11836485661989017,0.10752056404230317,0.11422413793103449,0.08050383351588171,0.07204301075268817,0.0501813784764208,0.03564954682779456,0.03355704697986577,0.025841346153846152,0.023880597014925373,0.02928615009151922,0.023501762632197415,0.020474137931034482,0.019715224534501644,0.012903225806451613,0.009673518742442563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.33024580256128166,-11.025,0.0524,0.000620650477,0.00221,0.0010612079999999,0.658,94.395,263747.0,130347119.0,259180.92190733095,84085621.0,16128.0,9.055589123867069,11.016473459426479,11.440504807692307,11.72776119402985,11.935936546674801,12.186839012925965,12.178879310344831,11.544359255202625,11.92204301075269,11.315598548972186,0.2803625377643505,0.1842586943258084,0.18329326923076922,0.34507462686567164,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024773413897280966,0.03172666259914582,0.03245192307692308,0.029253731343283584,0.03050640634533252,0.022326674500587545,0.028017241379310345,0.019167579408543262,0.031720430107526884,0.024788391777509067,0.004833836858006042,0.006101281269066504,0.0018028846153846155,0.0023880597014925373,0.0036607687614399025,0.0023501762632197414,0.0,0.002738225629791895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2.0,0.3585080347178345,-13.061,0.0299,0.015813251,0.177,0.001331,0.229,140.208,275907.3519112135,30715115.0,115431.0,147445613.39130667,7178.0,4.699697885196374,5.746796827333738,6.056490384615384,6.1540298507462685,6.309334960341671,6.485898942420681,6.413793103448277,6.177437020810515,6.5166666666666675,6.429262394195888,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.0755287009063444,0.10067114093959731,0.11057692307692307,0.09791044776119404,0.09884075655887736,0.11633372502937721,0.10183189655172414,0.08707557502738225,0.06881720430107527,0.051390568319226115,0.023564954682779457,0.017693715680292862,0.01622596153846154,0.020298507462686566,0.01586333129957291,0.017038777908343124,0.010237068965517241,0.013143483023001095,0.011827956989247311,0.013905683192261185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,0.3748053609999999,-6.839,0.0321,0.3906178909999999,0.0,0.006751269,0.557,95.263,263188.0427993216,39704803.0,259693.0,290340526.0,13229.0,3.8531722054380655,4.448444173276387,4.638221153846154,4.634626865671642,4.714460036607687,4.89894242068155,4.889008620689655,4.4156626506024095,4.473118279569892,4.394195888754533,0.32265861027190335,0.3624161073825503,0.4098557692307692,0.3456716417910448,0.19463087248322147,0.3883666274970623,0.39762931034482757,0.3587075575027382,0.16075268817204302,0.1795646916565901,0.016314199395770394,0.03111653447223917,0.046875,0.051343283582089554,0.06467358145210494,0.0699177438307873,0.07273706896551724,0.059693318729463304,0.06182795698924731,0.062273276904474005,0.029003021148036254,0.034167175106772425,0.031850961538461536,0.03582089552238806,0.042098840756558877,0.04935370152761457,0.06088362068965517,0.061883899233296825,0.047311827956989246,0.047762998790810154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.000979146657,-20.567,0.0509,0.7635519440000001,2.32e-05,0.0002214451249999,0.44,174.874,165427.0,12634339.0,180796.0,56741476.90747227,4180.0,4.498489425981872,5.2129347162904205,5.575721153846152,5.570149253731342,5.280658938377059,5.345475910693302,5.072198275862069,5.118838992332969,5.248924731182795,5.063482466747278,0.14441087613293052,0.1842586943258084,0.18329326923076922,0.1755223880597015,0.0,0.16745005875440658,0.17672413793103448,0.15991237677984665,0.16075268817204302,0.1795646916565901,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.0,0.006711409395973154,0.0,0.0,0.006101281269066504,0.00763807285546416,0.008081896551724138,0.0,0.005913978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,0.014348907,-8.750025496563977,0.0366,0.704969,0.0022,0.015438249,0.468,110.535,217400.0,10930262.0,119526.3526393976,106638958.0,3276.0,5.441691842900302,7.164734594264795,7.6400240384615365,7.160597014925373,7.707138499084807,7.852526439482963,7.543642241379311,6.691128148959476,6.4118279569892485,6.196493349455865,0.0,0.1610738255033557,0.171875,0.0,0.0,0.0,0.1939655172413793,0.21358159912376778,0.3209677419354839,0.19830713422007254,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.006646525679758308,0.007321537522879805,0.012620192307692308,0.014925373134328358,0.017693715680292862,0.01527614571092832,0.016163793103448277,0.019715224534501644,0.02204301075268817,0.02418379685610641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,0.275894451,-8.267,0.11804510844895517,0.0248970879999999,0.00241,0.0011576249999999,0.706,97.923,254560.0,60056332.0,648554.0,479283663.0,23588.0,5.056797583081571,6.045149481391091,6.364783653846153,5.905074626865671,6.217815741305673,6.4641598119858985,6.3146551724137945,5.968236582694414,6.0720430107526875,5.779322853688029,0.5015105740181269,0.6510067114093959,0.6165865384615384,0.6411940298507462,0.4167175106772422,0.554641598119859,0.5732758620689655,0.615553121577218,0.6258064516129032,0.6106408706166868,0.4809667673716012,0.31970713849908483,0.23197115384615385,0.1808955223880597,0.18852959121415497,0.11750881316098707,0.10183189655172414,0.08378970427163199,0.05053763440860215,0.03325272067714631,0.013897280966767372,0.008541793776693106,0.008413461538461538,0.010149253731343283,0.010372178157413058,0.008225616921269096,0.0,0.007667031763417305,0.005913978494623656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0
